id_cust,status_cust,jml_anggota_keluarga,usia,jml_purchases,recency,jml_kunjungan_web,tingkat_pendidikan,response,pendapatan,jml_spendings,jml_anak,complain,tanggal_join,jml_campaigns
5935,Single,2,61.0,30,60,5,Postgraduate,0,Rp 331704000,764,1,0,2012-12-24,0
2895,Single,2,54.0,14,79,5,Graduate,0,Rp 299880000,195,1,0,2013-10-23,0
10262,Taken,4,37.0,14,96,5,Graduate,0,Rp 90432000,53,2,0,2013-10-05,0
7848,Single,2,43.0,18,17,6,Graduate,0,Rp 294996000,368,1,0,2013-06-13,0
9477,Taken,3,63.0,26,0,4,Postgraduate,0,Rp 391944000,544,1,0,2014-11-01,0
4856,Taken,2,60.0,32,38,3,Undergraduate,0,Rp 494082000,1853,0,0,2012-06-11,2
7186,Taken,4,51.0,7,43,5,Postgraduate,0,Rp 185058000,35,2,0,2014-05-26,2
5794,Taken,3,43.0,25,1,8,Postgraduate,1,Rp 278244000,446,1,0,2014-03-17,1
1456,Single,2,38.0,41,25,7,Graduate,0,Rp 362844000,1180,1,0,2013-01-04,0
4877,Taken,3,44.0,6,2,7,Postgraduate,0,Rp 231456000,41,1,0,2014-04-03,0
425,Taken,4,32.0,28,66,5,Graduate,0,Rp 332142000,727,2,0,2013-02-19,0
3007,Taken,4,51.0,7,49,8,Graduate,0,Rp 226548000,40,2,0,2012-04-10,0
1031,Taken,2,28.0,32,5,2,Undergraduate,0,Rp 514260000,1062,0,0,2013-05-05,1
4297,Taken,3,48.0,9,71,8,Graduate,0,Rp 139368000,40,1,0,2014-01-26,0
807,Taken,4,48.0,23,35,8,Postgraduate,0,Rp 267612000,292,2,0,2014-02-15,0
9553,Taken,2,30.0,4,94,6,Graduate,0,Rp 45000000,15,0,0,2013-09-01,0
4271,Taken,3,28.0,21,80,7,Undergraduate,0,Rp 232098000,341,1,0,2012-04-10,0
4120,Single,2,42.0,19,61,7,Undergraduate,0,Rp 297084000,369,1,0,2013-12-17,0
2036,Taken,3,44.0,21,29,4,Postgraduate,0,Rp 347436000,401,1,0,2013-11-06,0
115,Single,2,51.0,22,0,5,Postgraduate,0,Rp 260736000,393,1,0,2013-03-26,0
4259,Single,3,31.0,5,80,7,Postgraduate,0,Rp 116910000,10,2,0,2013-09-24,0
8687,Taken,3,39.0,18,54,3,Graduate,0,Rp 319032000,486,1,0,2013-06-05,0
2447,Taken,3,38.0,9,71,7,Graduate,0,Rp 183270000,69,1,0,2012-10-17,0
10140,Taken,2,34.0,22,27,3,Postgraduate,0,Rp 420738000,1727,0,0,2013-09-28,2
9353,Single,2,58.0,21,61,3,Graduate,0,Rp 374700000,995,1,0,2014-06-01,1
3623,Taken,3,41.0,14,55,7,Graduate,0,Rp 130050000,45,1,0,2014-11-06,0
738,Single,3,36.0,15,35,7,Undergraduate,0,Rp 254370000,182,2,0,2014-04-04,0
7631,Taken,3,39.0,28,34,3,Postgraduate,0,Rp 368076000,989,1,0,2013-06-10,0
4789,Taken,2,64.0,22,95,2,Graduate,0,Rp 484872000,1677,0,0,2013-09-17,3
773,Single,3,46.0,29,64,6,Postgraduate,0,Rp 257010000,595,2,0,2013-06-30,0
10602,Taken,3,34.0,12,30,8,Graduate,0,Rp 239532000,156,1,0,2013-02-14,0
1446,Single,1,61.0,34,12,1,Postgraduate,0,Rp 518544000,1226,0,0,2014-05-04,0
3270,Taken,3,39.0,14,96,9,Undergraduate,0,Rp 102702000,128,1,0,2013-01-17,0
8443,Single,2,45.0,12,16,8,Graduate,1,Rp 148572000,86,1,0,2014-10-02,2
9653,Taken,3,42.0,9,16,8,Graduate,0,Rp 214782000,68,1,0,2012-10-16,0
8916,Single,3,42.0,4,78,5,Graduate,0,Rp 219762000,16,2,0,2013-07-23,0
8017,Taken,4,36.0,9,83,6,Undergraduate,0,Rp 306666000,55,2,0,2014-06-19,0
5830,Single,1,45.0,27,96,2,Postgraduate,1,Rp 521142000,2114,0,0,2012-12-09,0
4597,Taken,2,47.0,22,67,1,Postgraduate,0,Rp 492432000,2018,0,0,2013-02-07,0
7023,Single,4,64.0,21,87,9,Postgraduate,0,Rp 277386000,263,3,0,2012-11-26,0
8086,Taken,4,58.0,9,34,7,Graduate,0,Rp 253458000,55,2,0,2013-11-12,0
8825,Taken,4,55.0,33,46,8,Graduate,0,Rp 307170000,564,2,0,2013-01-04,0
2930,Single,1,39.0,22,7,5,Postgraduate,0,Rp 408552000,1281,0,0,2013-12-16,0
1928,Taken,3,44.0,9,73,9,Graduate,0,Rp 190884000,83,1,0,2013-09-02,2
7108,Single,3,52.0,23,54,5,Postgraduate,0,Rp 308340000,353,2,0,2012-08-09,0
10925,Taken,2,34.0,28,93,1,Graduate,0,Rp 459780000,1003,0,0,2014-01-14,0
9960,Single,2,26.0,5,52,7,Undergraduate,0,Rp 161208000,14,1,0,2014-04-30,0
8800,Single,1,74.0,31,53,6,Postgraduate,1,Rp 293688000,902,0,0,2013-01-02,2
9224,Single,2,45.0,33,81,6,Postgraduate,0,Rp 331560000,1139,1,0,2012-12-12,0
5519,Taken,3,61.0,26,8,5,Graduate,1,Rp 384540000,797,1,0,2013-07-08,0
5046,Single,2,59.0,35,97,4,Graduate,0,Rp 469986000,1638,1,0,2014-01-23,0
7037,Taken,3,43.0,21,50,6,Postgraduate,0,Rp 222522000,401,1,0,2013-11-08,0
905,Single,2,31.0,15,38,8,Graduate,0,Rp 131076000,84,1,0,2013-10-22,0
8624,Taken,2,59.0,22,61,2,Graduate,0,Rp 487920000,928,0,0,2013-06-02,0
8945,Single,2,47.0,15,46,6,Graduate,0,Rp 324822000,203,1,0,2013-08-16,0
6445,Taken,2,50.0,20,73,2,Graduate,0,Rp 400950000,858,0,0,2013-07-14,0
2727,Taken,2,44.0,16,19,3,Graduate,0,Rp 342600000,409,0,0,2013-04-12,0
6404,Taken,5,48.0,20,10,5,Graduate,0,Rp 353502000,282,3,0,2013-03-24,0
11074,Single,1,40.0,21,94,0,Graduate,0,Rp 510432000,1423,0,0,2014-09-04,0
10150,Single,1,56.0,25,10,2,Graduate,1,Rp 518574000,1449,0,0,2013-11-21,0
1968,Single,2,46.0,5,37,7,Graduate,0,Rp 274104000,28,1,0,2013-02-12,0
6534,Taken,3,43.0,8,94,5,Graduate,0,Rp 287334000,67,1,0,2014-04-01,0
9485,Taken,2,31.0,12,23,4,Postgraduate,0,Rp 275526000,199,0,0,2014-10-03,0
7053,Single,1,51.0,25,75,1,Postgraduate,0,Rp 470520000,1453,0,0,2013-06-29,0
4654,Taken,2,25.0,22,40,2,Graduate,0,Rp 450684000,1253,0,0,2013-07-11,0
9760,Single,2,54.0,41,24,8,Postgraduate,1,Rp 313668000,1198,1,0,2013-01-25,0
1048,Taken,3,45.0,13,11,7,Postgraduate,1,Rp 213846000,178,1,0,2013-07-14,0
10619,Single,1,23.0,25,29,3,Graduate,1,Rp 573174000,1990,0,0,2012-03-12,1
9308,Taken,2,63.0,17,51,1,Graduate,0,Rp 376920000,976,0,0,2013-11-05,0
10505,Taken,2,57.0,18,86,2,Postgraduate,0,Rp 438678000,1001,0,0,2013-12-26,0
8362,Taken,2,35.0,27,9,3,Postgraduate,1,Rp 505014000,1919,0,0,2013-07-08,2
2625,Single,2,63.0,17,30,3,Undergraduate,0,Rp 255642000,350,1,0,2013-11-17,0
4637,Single,1,63.0,31,73,3,Postgraduate,0,Rp 447822000,1650,0,0,2013-05-18,0
9972,Taken,4,62.0,6,25,7,Postgraduate,0,Rp 276090000,46,2,0,2014-04-13,3
4483,Single,1,24.0,21,67,1,Graduate,0,Rp 434124000,1228,0,0,2013-04-17,0
4487,Single,2,48.0,9,67,6,Postgraduate,1,Rp 239148000,95,1,0,2013-01-24,0
4988,Taken,4,69.0,10,58,4,Postgraduate,0,Rp 206814000,62,2,0,2014-04-05,0
8931,Taken,3,31.0,37,82,5,Graduate,0,Rp 498198000,1761,1,0,2014-05-18,0
5871,Taken,2,38.0,22,98,8,Postgraduate,0,Rp 146406000,467,0,0,2012-08-31,0
2008,Taken,2,39.0,23,93,2,Graduate,0,Rp 465498000,1149,0,0,2014-10-02,0
3139,Single,1,35.0,23,53,2,Undergraduate,0,Rp 444696000,2052,0,0,2013-12-30,1
10037,Single,1,24.0,21,66,2,Graduate,0,Rp 445758000,1127,0,0,2014-04-05,0
10673,Taken,3,41.0,27,6,3,Postgraduate,0,Rp 410382000,1416,1,0,2013-11-17,0
5303,Taken,2,43.0,26,42,2,Postgraduate,0,Rp 477792000,1113,0,0,2014-08-04,0
538,Single,2,28.0,8,78,3,Graduate,0,Rp 276642000,125,1,0,2014-10-02,0
7922,Single,2,66.0,36,29,7,Postgraduate,0,Rp 389700000,966,1,0,2012-12-08,1
5692,Taken,3,28.0,6,82,8,Undergraduate,0,Rp 152658000,32,1,0,2012-12-22,0
4843,Single,1,65.0,21,92,1,Graduate,0,Rp 450762000,833,0,0,2014-05-22,0
6383,Taken,3,46.0,11,78,8,Postgraduate,0,Rp 197352000,46,1,0,2014-05-25,0
1628,Taken,2,46.0,26,54,4,Graduate,0,Rp 430776000,960,0,0,2013-10-24,0
1204,Taken,3,47.0,41,45,8,Postgraduate,0,Rp 405216000,1829,1,0,2013-05-22,0
3673,Single,2,46.0,33,59,5,Graduate,0,Rp 331434000,779,1,0,2013-07-14,0
760,Single,2,42.0,31,8,6,Postgraduate,0,Rp 363324000,811,1,0,2013-09-08,0
8957,Single,3,65.0,28,51,6,Undergraduate,0,Rp 388986000,1120,2,0,2013-10-06,0
4128,Taken,3,55.0,27,51,5,Postgraduate,0,Rp 336402000,725,1,0,2013-07-20,0
6810,Single,1,34.0,15,76,1,Graduate,1,Rp 492150000,1187,0,0,2013-05-28,1
5386,Taken,2,64.0,23,62,2,Graduate,1,Rp 566304000,2302,0,0,2013-04-03,2
8700,Single,1,31.0,11,86,7,Undergraduate,0,Rp 89436000,66,0,0,2012-12-22,0
3202,Taken,2,30.0,23,60,8,Postgraduate,0,Rp 309378000,1250,0,0,2012-01-10,2
1328,Taken,3,35.0,24,56,3,Undergraduate,0,Rp 347622000,683,1,0,2014-02-16,0
8405,Single,3,38.0,17,83,3,Graduate,0,Rp 409644000,305,2,0,2013-09-30,0
6515,Taken,3,40.0,8,92,4,Graduate,0,Rp 238626000,50,1,0,2013-06-12,0
2882,Single,2,42.0,19,31,8,Undergraduate,0,Rp 407358000,995,1,0,2012-01-10,0
7574,Taken,3,38.0,8,80,4,Postgraduate,0,Rp 167532000,41,1,0,2014-10-05,0
6387,Taken,4,41.0,11,39,5,Postgraduate,0,Rp 313140000,77,2,0,2014-08-05,2
5320,Single,3,44.0,15,20,6,Postgraduate,1,Rp 264306000,171,2,0,2013-01-29,0
5048,Single,3,46.0,10,53,8,Postgraduate,0,Rp 256602000,131,2,0,2013-11-05,0
8146,Taken,4,41.0,6,84,6,Postgraduate,0,Rp 276636000,54,2,0,2014-11-05,0
10031,Taken,4,41.0,15,50,8,Postgraduate,0,Rp 101562000,53,2,0,2013-10-02,0
5748,Taken,3,52.0,21,96,5,Graduate,1,Rp 358524000,475,1,0,2012-01-12,0
2134,Single,2,65.0,27,94,5,Graduate,0,Rp 322200000,694,1,0,2012-08-17,0
1523,Taken,4,44.0,10,25,5,Graduate,0,Rp 354246000,96,2,0,2014-07-05,0
9665,Single,2,60.0,21,48,6,Postgraduate,0,Rp 325422000,361,1,0,2013-04-27,0
4640,Single,2,50.0,30,65,2,Graduate,0,Rp 423882000,1079,1,0,2012-09-21,0
3635,Single,2,55.0,26,69,5,Postgraduate,0,Rp 315582000,578,1,0,2014-07-05,0
3547,Taken,3,48.0,9,12,6,Postgraduate,1,Rp 246126000,64,1,0,2012-12-30,0
2456,Taken,3,42.0,15,84,6,Postgraduate,0,Rp 241398000,149,1,0,2013-10-14,0
5633,Taken,4,37.0,20,47,5,Graduate,0,Rp 301098000,231,2,0,2014-06-25,0
7801,Taken,3,58.0,26,87,4,Graduate,0,Rp 328518000,728,1,0,2013-12-09,0
10489,Taken,2,44.0,29,35,2,Graduate,1,Rp 557730000,1778,0,0,2013-08-19,1
7011,Taken,3,44.0,13,47,7,Graduate,0,Rp 200826000,93,1,0,2012-12-10,0
2620,Taken,3,43.0,5,48,8,Postgraduate,1,Rp 207576000,23,1,0,2013-04-13,0
3933,Taken,3,37.0,34,46,9,Graduate,0,Rp 264060000,662,1,0,2012-10-13,0
10981,Taken,2,29.0,21,27,1,Graduate,0,Rp 505314000,1198,0,0,2014-02-02,0
1734,Taken,5,49.0,14,37,7,Postgraduate,0,Rp 244236000,81,3,0,2013-01-17,0
10995,Taken,3,29.0,13,8,8,Undergraduate,0,Rp 94296000,92,1,1,2012-12-11,0
6357,Single,2,58.0,25,29,5,Undergraduate,0,Rp 354312000,491,1,0,2013-11-17,0
9209,Taken,2,46.0,28,85,2,Postgraduate,0,Rp 483438000,1564,0,0,2012-10-14,0
10286,Taken,2,55.0,26,2,0,Graduate,0,Rp 502290000,926,0,0,2014-03-02,0
2611,Taken,2,58.0,21,66,1,Postgraduate,0,Rp 495456000,1910,0,0,2012-01-08,1
1600,Taken,5,52.0,27,60,7,Postgraduate,0,Rp 341772000,411,3,0,2013-11-10,0
3308,Taken,4,65.0,11,54,4,Graduate,0,Rp 214224000,94,2,0,2014-03-01,0
5407,Taken,3,63.0,38,70,7,Graduate,0,Rp 318618000,1085,1,0,2013-12-09,2
2166,Single,3,57.0,4,55,4,Undergraduate,0,Rp 280674000,23,2,0,2013-12-07,0
3955,Single,1,52.0,0,20,14,Graduate,0,Rp 29166000,6,0,0,2014-06-22,0
6634,Single,2,38.0,8,78,7,Postgraduate,0,Rp 200772000,54,1,0,2013-07-08,0
3056,Single,2,39.0,40,63,6,Graduate,0,Rp 382158000,1150,1,0,2013-10-14,0
5718,Taken,2,67.0,28,17,3,Graduate,1,Rp 484578000,1415,0,0,2013-08-15,1
6872,Taken,3,43.0,20,43,4,Postgraduate,0,Rp 392112000,405,1,0,2013-08-21,0
8164,Taken,2,39.0,24,13,2,Postgraduate,0,Rp 493020000,1908,0,0,2013-11-25,0
4580,Taken,2,48.0,35,46,5,Graduate,1,Rp 454554000,2486,0,0,2013-10-25,3
9305,Single,1,41.0,31,65,2,Undergraduate,0,Rp 478134000,1315,0,0,2013-12-05,0
453,Single,3,61.0,9,1,5,Postgraduate,0,Rp 212040000,45,2,0,2014-06-29,0
8545,Single,1,63.0,19,6,1,Graduate,1,Rp 514098000,1789,0,0,2014-03-21,3
9850,Taken,3,45.0,4,32,7,Undergraduate,0,Rp 149304000,19,1,0,2012-11-29,0
7378,Taken,3,36.0,32,34,9,Postgraduate,0,Rp 252126000,573,1,0,2012-08-31,2
7646,Single,2,28.0,29,70,4,Graduate,0,Rp 386694000,805,1,0,2014-02-18,0
1640,Single,3,63.0,9,49,3,Graduate,0,Rp 387522000,108,2,0,2014-06-22,0
5184,Single,1,22.0,5,65,6,Graduate,0,Rp 208944000,23,0,0,2014-03-26,0
8492,Taken,2,39.0,31,25,6,Graduate,0,Rp 452622000,1493,0,0,2013-09-11,0
11188,Taken,4,60.0,11,84,5,Graduate,0,Rp 156546000,89,2,0,2014-02-25,0
1212,Taken,3,44.0,33,7,6,Graduate,0,Rp 317070000,936,1,0,2013-08-13,2
9097,Single,2,61.0,19,34,4,Graduate,0,Rp 276516000,343,1,0,2013-03-11,0
10473,Single,2,61.0,26,38,7,Postgraduate,1,Rp 468168000,528,1,0,2012-10-09,2
7962,Single,1,30.0,16,1,1,Postgraduate,1,Rp 571014000,1901,0,0,2013-09-10,1
9984,Taken,4,36.0,30,25,8,Undergraduate,1,Rp 338022000,724,2,0,2013-03-27,2
5527,Taken,3,30.0,9,25,8,Graduate,0,Rp 134604000,58,1,0,2013-02-13,0
6374,Taken,3,63.0,21,50,8,Postgraduate,0,Rp 221580000,297,1,0,2013-05-17,0
7453,Single,2,63.0,24,46,4,Graduate,1,Rp 216780000,488,1,0,2013-02-02,2
8952,Taken,3,64.0,29,96,3,Postgraduate,0,Rp 393414000,859,1,0,2012-05-11,0
241,Taken,2,65.0,24,57,1,Graduate,0,Rp 503064000,1574,0,0,2013-12-05,1
8975,Taken,4,49.0,13,47,8,Graduate,0,Rp 117084000,69,2,0,2014-01-26,2
6119,Single,3,54.0,5,52,6,Postgraduate,0,Rp 220416000,17,2,0,2013-10-05,0
5236,Taken,3,38.0,31,30,5,Graduate,0,Rp 465408000,2194,1,0,2012-08-25,2
5723,Taken,3,41.0,9,63,2,Postgraduate,0,Rp 295122000,116,1,0,2014-11-01,0
1710,Single,2,39.0,24,51,9,Graduate,0,Rp 181008000,279,1,0,2013-07-03,0
1970,Taken,3,49.0,10,14,8,Postgraduate,0,Rp 204318000,103,1,0,2012-10-09,0
5313,Taken,4,46.0,11,20,5,Postgraduate,0,Rp 229176000,44,2,0,2014-04-18,0
10634,Taken,2,66.0,19,56,3,Postgraduate,0,Rp 356472000,406,0,0,2014-04-19,0
7010,Taken,2,52.0,26,41,3,Undergraduate,0,Rp 425544000,1363,0,0,2014-07-04,1
8562,Taken,2,48.0,13,72,2,Graduate,0,Rp 324990000,236,0,0,2013-05-28,0
3158,Taken,3,44.0,6,1,8,Graduate,0,Rp 193800000,39,1,0,2013-03-01,0
4436,Single,1,41.0,10,27,7,Graduate,0,Rp 121080000,137,0,0,2013-02-20,0
5287,Taken,3,44.0,13,77,7,Graduate,0,Rp 209766000,79,1,0,2014-06-19,0
2445,Taken,3,43.0,8,87,8,Postgraduate,0,Rp 170640000,63,1,0,2013-07-07,0
6059,Taken,5,64.0,36,81,7,Postgraduate,1,Rp 387024000,1314,3,0,2013-04-03,0
4550,Taken,3,51.0,7,51,5,Postgraduate,0,Rp 201384000,71,1,0,2014-06-24,0
4240,Taken,3,39.0,9,79,8,Graduate,0,Rp 104070000,58,1,0,2012-03-11,0
8911,Taken,3,50.0,26,11,4,Postgraduate,0,Rp 337920000,702,1,0,2013-08-04,0
3706,Single,2,39.0,9,54,7,Graduate,1,Rp 171882000,94,1,0,2013-08-21,2
3628,Single,2,30.0,9,93,9,Undergraduate,0,Rp 90228000,80,1,0,2013-01-29,0
10175,Single,2,59.0,6,0,4,Postgraduate,0,Rp 193038000,22,1,0,2013-01-08,0
8985,Taken,3,53.0,42,54,6,Undergraduate,0,Rp 409896000,1211,1,0,2012-04-11,0
5204,Taken,2,46.0,30,21,3,Graduate,1,Rp 447228000,1461,0,0,2013-06-29,1
9220,Single,1,46.0,28,58,3,Graduate,1,Rp 550200000,1968,0,0,2013-01-17,0
9888,Taken,2,48.0,20,3,2,Graduate,0,Rp 412170000,1091,0,0,2014-06-25,0
5263,Taken,3,40.0,6,99,8,Undergraduate,0,Rp 186336000,55,1,0,2013-01-22,0
1020,Taken,2,44.0,24,70,2,Graduate,0,Rp 477558000,1366,0,0,2014-12-05,1
9503,Single,1,37.0,18,65,8,Graduate,0,Rp 168426000,313,0,0,2012-08-29,0
10613,Taken,4,59.0,14,44,4,Postgraduate,0,Rp 224004000,62,2,0,2014-02-26,0
67,Single,3,45.0,11,6,7,Postgraduate,0,Rp 278538000,92,2,0,2013-09-18,0
6019,Taken,3,46.0,7,9,6,Postgraduate,1,Rp 222756000,72,1,0,2014-03-30,2
5863,Taken,3,64.0,27,95,5,Graduate,0,Rp 286218000,655,1,0,2013-05-29,0
3717,Taken,3,58.0,23,70,3,Graduate,0,Rp 367080000,704,1,0,2014-04-23,2
6730,Taken,4,63.0,10,92,8,Graduate,0,Rp 233988000,54,2,1,2012-03-11,0
10749,Single,1,26.0,16,62,19,Graduate,0,Rp 48168000,178,0,0,2012-09-18,0
4998,Taken,2,55.0,18,85,2,Graduate,0,Rp 456486000,1033,0,0,2014-05-23,0
6287,Taken,3,31.0,6,2,6,Graduate,1,Rp 208368000,36,1,0,2013-07-30,0
5985,Single,2,52.0,12,0,7,Postgraduate,0,Rp 199008000,122,1,0,2012-10-13,0
4754,Taken,3,51.0,9,91,4,Postgraduate,0,Rp 201510000,122,1,0,2013-09-25,0
4002,Taken,3,57.0,34,3,3,Postgraduate,0,Rp 462222000,1123,1,0,2013-10-13,0
8870,Taken,3,33.0,24,68,8,Graduate,1,Rp 211176000,497,1,0,2012-11-13,0
966,Taken,3,51.0,31,98,5,Graduate,0,Rp 267174000,691,1,0,2013-05-07,1
4767,Taken,2,52.0,26,41,3,Undergraduate,0,Rp 425544000,1363,0,0,2014-07-04,1
9725,Taken,4,51.0,5,16,8,Postgraduate,0,Rp 172584000,12,2,0,2014-05-06,2
4475,Taken,2,68.0,32,82,5,Postgraduate,0,Rp 414588000,2440,0,0,2013-02-16,0
5740,Single,3,47.0,8,1,6,Undergraduate,1,Rp 155754000,56,2,0,2013-02-14,0
5731,Taken,3,34.0,6,64,7,Postgraduate,0,Rp 162600000,37,1,0,2013-05-04,0
7290,Single,1,32.0,24,68,2,Graduate,0,Rp 423576000,968,0,0,2012-05-10,0
3846,Taken,3,43.0,21,98,8,Graduate,0,Rp 255342000,270,1,0,2012-08-29,0
8104,Taken,2,66.0,17,32,7,Postgraduate,0,Rp 319872000,278,0,0,2013-09-08,0
4507,Single,1,65.0,28,87,3,Graduate,0,Rp 433368000,1250,0,0,2012-11-27,0
11013,Taken,2,30.0,19,84,1,Graduate,0,Rp 405630000,938,0,0,2013-03-31,0
4491,Taken,4,68.0,31,3,8,Postgraduate,0,Rp 377070000,1178,2,0,2012-01-10,1
3759,Taken,4,59.0,33,34,5,Graduate,0,Rp 391176000,1155,2,0,2013-07-25,2
1162,Single,1,30.0,25,23,5,Postgraduate,1,Rp 252000000,653,0,0,2013-10-01,0
2055,Single,3,44.0,7,37,5,Postgraduate,0,Rp 215160000,49,2,0,2014-05-19,2
10766,Taken,3,53.0,21,22,2,Postgraduate,0,Rp 393156000,506,1,0,2014-11-04,0
4415,Taken,4,56.0,9,19,7,Graduate,0,Rp 101160000,38,2,0,2012-12-09,0
3005,Single,1,25.0,27,7,1,Graduate,1,Rp 501168000,1650,0,0,2014-01-05,2
2223,Single,2,52.0,41,52,6,Undergraduate,0,Rp 385056000,1826,1,0,2012-03-08,0
4817,Single,1,61.0,5,91,8,Graduate,0,Rp 133824000,18,0,0,2012-04-08,0
2875,Taken,2,39.0,27,93,2,Graduate,0,Rp 402138000,906,0,1,2014-04-03,0
10536,Taken,3,46.0,11,78,8,Postgraduate,0,Rp 197352000,46,1,0,2014-05-25,0
11112,Taken,3,51.0,30,23,3,Graduate,0,Rp 424278000,1477,1,0,2012-03-12,0
3807,Taken,3,62.0,32,83,6,Graduate,0,Rp 359550000,766,1,0,2012-11-30,0
9197,Taken,3,64.0,9,92,5,Graduate,0,Rp 238332000,47,1,0,2014-02-24,0
10832,Taken,2,59.0,20,4,6,Graduate,0,Rp 279660000,467,0,0,2013-07-18,0
6421,Taken,2,56.0,25,32,1,Graduate,0,Rp 530082000,2116,0,0,2013-03-07,0
4207,Taken,2,36.0,31,27,2,Postgraduate,0,Rp 523026000,1298,0,0,2013-01-05,3
577,Taken,4,41.0,7,10,7,Undergraduate,0,Rp 161442000,22,2,0,2013-08-20,0
10855,Single,2,49.0,19,9,5,Postgraduate,0,Rp 300084000,396,1,0,2014-01-22,0
3081,Taken,3,39.0,5,65,7,Postgraduate,0,Rp 246084000,20,1,0,2013-04-22,0
3535,Single,1,52.0,17,68,2,Graduate,0,Rp 397764000,967,0,0,2014-03-17,0
247,Taken,3,46.0,26,16,9,Graduate,1,Rp 220290000,357,1,0,2012-11-17,0
8707,Taken,2,61.0,21,12,3,Graduate,1,Rp 476736000,1401,0,0,2012-08-22,0
9523,Taken,3,35.0,4,95,4,Graduate,0,Rp 242874000,15,1,0,2013-08-17,0
6072,Single,1,47.0,25,16,3,Postgraduate,1,Rp 452070000,2087,0,0,2013-02-02,0
6295,Taken,3,40.0,37,46,8,Graduate,0,Rp 325398000,981,1,0,2013-04-02,0
10914,Single,3,47.0,7,3,4,Graduate,0,Rp 144978000,17,2,0,2013-12-10,0
1509,Taken,2,59.0,31,80,5,Postgraduate,1,Rp 506760000,523,0,0,2013-04-01,3
5577,Taken,3,34.0,5,77,6,Graduate,0,Rp 262656000,23,1,0,2014-03-05,0
7348,Single,1,59.0,21,0,2,Postgraduate,1,Rp 430146000,1192,0,0,2014-03-17,0
1127,Taken,2,44.0,26,62,2,Postgraduate,0,Rp 515064000,1958,0,0,2014-05-29,1
1833,Single,2,43.0,11,91,5,Postgraduate,0,Rp 235140000,133,1,0,2014-04-26,0
4944,Taken,2,58.0,21,24,2,Graduate,0,Rp 428202000,777,0,0,2013-08-23,0
9080,Single,3,45.0,12,2,8,Postgraduate,0,Rp 231468000,73,2,0,2013-06-22,0
6466,Taken,4,52.0,12,22,3,Postgraduate,0,Rp 343416000,121,2,0,2014-12-03,0
9964,Single,2,38.0,19,56,4,Graduate,0,Rp 370950000,424,1,0,2013-07-08,0
4790,Single,2,59.0,17,54,1,Graduate,0,Rp 478818000,868,1,0,2014-02-06,0
10245,Single,1,31.0,18,71,1,Undergraduate,0,Rp 485460000,756,0,0,2012-10-31,0
1109,Taken,3,35.0,5,38,7,Postgraduate,0,Rp 165540000,12,1,0,2013-04-23,0
6001,Taken,3,38.0,30,62,5,Graduate,0,Rp 340650000,937,1,0,2013-02-01,0
5538,Single,1,42.0,21,78,1,Graduate,1,Rp 502974000,1862,0,0,2013-08-10,3
10552,Taken,3,38.0,18,18,5,Undergraduate,0,Rp 325260000,367,1,0,2013-05-20,0
1545,Taken,3,31.0,27,95,8,Graduate,0,Rp 231048000,443,1,0,2013-02-08,0
7409,Taken,3,47.0,17,66,5,Graduate,0,Rp 319122000,267,1,0,2013-10-26,0
4444,Taken,3,45.0,8,28,8,Graduate,0,Rp 180138000,61,1,0,2014-03-24,0
146,Single,1,57.0,25,78,2,Postgraduate,0,Rp 456270000,1323,0,0,2013-11-15,0
6271,Taken,3,65.0,8,13,5,Postgraduate,0,Rp 305220000,63,1,0,2014-06-19,0
10065,Taken,2,47.0,10,27,5,Undergraduate,0,Rp 91890000,64,0,0,2013-03-08,0
4741,Taken,3,43.0,25,17,5,Undergraduate,0,Rp 392778000,562,1,0,2014-01-30,1
246,Taken,4,52.0,23,71,4,Graduate,0,Rp 398880000,312,2,0,2014-05-31,0
375,Single,1,63.0,18,79,1,Graduate,0,Rp 460638000,1156,0,0,2013-02-25,0
1524,Single,1,34.0,24,1,5,Undergraduate,1,Rp 490188000,1104,0,0,2013-01-03,0
10022,Single,3,44.0,5,78,5,Postgraduate,0,Rp 326796000,16,2,0,2014-09-02,0
7451,Single,1,57.0,23,23,1,Postgraduate,0,Rp 592662000,2008,0,0,2014-02-17,1
11010,Single,2,33.0,12,75,8,Postgraduate,0,Rp 97614000,44,1,0,2013-08-30,0
4356,Taken,3,46.0,17,70,6,Graduate,0,Rp 430914000,1574,1,0,2013-08-28,2
3885,Taken,3,34.0,6,10,8,Postgraduate,1,Rp 201414000,63,1,0,2013-10-16,2
1175,Taken,2,34.0,15,24,6,Postgraduate,1,Rp 217572000,426,0,0,2013-09-20,2
880,Taken,2,51.0,8,47,8,Undergraduate,0,Rp 135804000,96,0,0,2013-01-16,0
2320,Taken,3,39.0,34,98,9,Undergraduate,0,Rp 282150000,635,1,0,2013-12-09,0
850,Single,2,49.0,28,4,3,Graduate,0,Rp 423396000,757,1,0,2013-06-10,0
4713,Taken,3,38.0,11,15,7,Postgraduate,0,Rp 189630000,125,1,0,2012-11-22,0
675,Single,3,44.0,20,67,7,Postgraduate,0,Rp 312204000,332,2,0,2013-05-17,0
5025,Single,2,38.0,10,32,3,Graduate,0,Rp 291156000,135,1,0,2013-12-24,0
2308,Taken,3,63.0,20,40,7,Graduate,0,Rp 280404000,330,1,0,2012-11-18,0
